VV,crpname_eg,date,geometry,id,lat,lon
-8.102451034175175,rice,20240225,,,23.38462438169242,75.85165490552392
-3.999748689362932,rice,20240225,,,23.38367901044685,75.86264123364892
-12.915172325526264,rice,20240225,,,23.38367901044685,75.85440148755517
-13.803843627394677,rice,20240225,,,23.393447521361814,75.86058129712548
-11.025444990727454,rice,20240225,,,23.394392822898475,75.8564614240786
-11.134333488428389,rice,20240225,,,23.394077723135936,75.85955132886376
-13.269771685201766,rice,20240225,,,23.39596831046568,75.85268487378563
-14.242513883667678,rice,20240225,,,23.392502213078146,75.85714806958642
-12.75256577786665,rice,20240225,,,23.392502213078146,75.8671044294497
9.789998737266918,rice,20240225,,,23.38399413494481,75.86264123364892
-10.98464503442516,rice,20240225,,,23.401009744721602,76.01095666333642
-12.628665914169604,rice,20240225,,,23.40132482798917,76.04116906568017
-9.731703073683807,rice,20240225,,,23.382418504960846,76.02949609204735
-6.230263050896333,rice,20240225,,,23.38430925869332,75.96357812329735
-9.049970975048476,rice,20240225,,,23.3877755704622,76.01988305493798
-11.443254975333465,rice,20240225,,,23.40227007329273,75.99482049390282
-16.27738393100357,rice,20240225,,,23.363824656555302,75.99859704419579
-14.901944363554012,rice,20240225,,,23.374855220265367,76.00649346753563
-11.983545290980047,rice,20240225,,,23.382733632456468,75.98726739331688
-9.946775814482955,rice,20240225,,,23.389666247747265,76.08614434644188
-10.418813570198322,rice,20240225,,,23.412037212869425,76.09575738355126
-13.699119343449457,rice,20240225,,,23.4038454671342,76.07550134107079
-12.962511339067337,rice,20240225,,,23.415187749291274,76.07206811353173
-12.776654281897192,rice,20240225,,,23.41298238167262,76.05455865308251
-13.465088887063114,rice,20240225,,,23.39596831046568,76.05318536206688
-9.729813553175854,rice,20240225,,,23.402585153560803,76.05902184888329
-11.515099400989827,rice,20240225,,,23.37485522026537,76.08339776441063
-16.037481144799163,rice,20240225,,,23.365085338848264,76.06108178540673
-13.483090624196743,rice,20240225,,,23.380212591508926,76.05043878003563
-11.099931819744937,rice,20240225,,,23.36130325602084,76.10502709790673
-11.442995133293481,rice,20240225,,,23.355629929587426,76.0487221662661
-8.943582309030717,rice,20240225,,,23.334825657512805,76.02262963696923
-8.778028030066247,rice,20240225,,,23.372018877241217,76.03018273755517
-9.353734066870086,rice,20240225,,,23.390296467512453,76.04528893872704
-8.040389200806336,rice,20240225,,,23.39659850024453,76.03258599683251
-11.77882903154053,rice,20240225,,,23.405105768708825,76.05112542554345
-14.66674998344933,rice,20240225,,,23.402585153560807,76.07309808179345
-11.568687462052196,rice,20240225,,,23.41046191652838,76.06211175366845
-10.364572431925552,rice,20240225,,,23.39880414085312,76.06348504468407
-15.435125043120308,rice,20240225,,,23.396283405729974,76.05833520337548
-12.459570853983484,rice,20240225,,,23.38556974619292,76.05490197583642
-11.418299575851973,rice,20240225,,,23.39533811768794,76.07103814527001
-10.457125347130127,rice,20240225,,,23.389666247747265,76.07584466382471
-13.751813669531309,rice,20240225,,,23.390926684279297,76.06794824048485
-16.706613445582988,rice,20240225,,,23.381788247721442,76.06314172193017
-21.29660303846688,water,20240308,,,23.455133268995898,75.44204089060945
-22.713896083008194,water,20240308,,,23.45922761656601,75.44787737742585
-26.36012887009035,water,20240308,,,23.45639308177028,75.44856402293367
-18.222485119307052,water,20240308,,,23.45607812970348,75.45337054148835
-22.094953545946872,water,20240308,,,23.455448223316278,75.4447874726407
-27.71900237774522,water,20240308,,,23.454503358101576,75.44959399119539
-26.03743258226786,water,20240308,,,23.493867011896118,75.69163653269929
-24.731930106350987,water,20240308,,,23.49071835186805,75.68854662791414
-22.680233685276484,water,20240308,,,23.490403481728816,75.69060656443757
-22.028257637281705,water,20240308,,,23.48914399365152,75.69129320994539
-5.9360009137787815,water,20240308,,,23.48851424510075,75.69094988719148
-9.07278354964471,water,20240308,,,23.453873444202593,75.68305346385164
-21.592196582075623,water,20240308,,,23.45607812970348,75.68339678660554
-10.30291797127019,water,20240308,,,23.453243527299016,75.68339678660554
-10.418270552979287,water,20240308,,,23.383994134944814,75.75518121167626
-10.523603750115951,water,20240308,,,23.386830221700944,75.76616753980126
-13.998674548257208,water,20240308,,,23.386515103948167,75.76067437573876
-13.65842298612794,rice,20240308,,,23.386515103948163,75.8499382917544
-9.923951431276913,rice,20240308,,,23.383048759202662,75.85714806958642
-11.190028319003446,rice,20240308,,,23.38746045495797,75.84753503247704
-7.084155792418047,rice,20240308,,,23.381788247721442,75.84822167798485
-7.995381936648563,rice,20240308,,,23.38462438169242,75.85165490552392
-6.302757416227765,rice,20240308,,,23.38367901044685,75.86264123364892
-10.340742883105648,rice,20240308,,,23.38367901044685,75.85440148755517
-13.07590716940046,rice,20240308,,,23.393447521361814,75.86058129712548
-12.763832624081386,rice,20240308,,,23.394392822898475,75.8564614240786
-15.241328786681134,rice,20240308,,,23.394077723135936,75.85955132886376
-12.757774065012322,rice,20240308,,,23.39596831046568,75.85268487378563
-10.957595010713968,rice,20240308,,,23.392502213078146,75.85714806958642
-14.69961114660995,rice,20240308,,,23.392502213078146,75.8671044294497
9.905351296124996,rice,20240308,,,23.38399413494481,75.86264123364892
-8.960911543791907,rice,20240308,,,23.401009744721602,76.01095666333642
-12.88429798547589,rice,20240308,,,23.40132482798917,76.04116906568017
-11.527552241260038,rice,20240308,,,23.382418504960846,76.02949609204735
-7.873531558828155,rice,20240308,,,23.38430925869332,75.96357812329735
-10.313474933243832,rice,20240308,,,23.3877755704622,76.01988305493798
-10.733500456880883,rice,20240308,,,23.40227007329273,75.99482049390282
-10.386859679340027,rice,20240308,,,23.363824656555302,75.99859704419579
-7.760956515328257,rice,20240308,,,23.374855220265367,76.00649346753563
-10.359747962434069,rice,20240308,,,23.382733632456468,75.98726739331688
-11.383742601587334,rice,20240308,,,23.389666247747265,76.08614434644188
-9.734872976045171,rice,20240308,,,23.412037212869425,76.09575738355126
-13.52753850848831,rice,20240308,,,23.4038454671342,76.07550134107079
-19.088968644933377,rice,20240308,,,23.415187749291274,76.07206811353173
-14.369031609450094,rice,20240308,,,23.41298238167262,76.05455865308251
-13.429607788538968,rice,20240308,,,23.39596831046568,76.05318536206688
-6.938804051431543,rice,20240308,,,23.402585153560803,76.05902184888329
-11.915606178352816,rice,20240308,,,23.37485522026537,76.08339776441063
-13.267495247375686,rice,20240308,,,23.365085338848264,76.06108178540673
-13.190944623890179,rice,20240308,,,23.380212591508926,76.05043878003563
-10.226727725488502,rice,20240308,,,23.36130325602084,76.10502709790673
-10.30370735304458,rice,20240308,,,23.355629929587426,76.0487221662661
-10.195922984260466,rice,20240308,,,23.334825657512805,76.02262963696923
-10.263732480531528,rice,20240308,,,23.372018877241217,76.03018273755517
-14.045852118959566,rice,20240308,,,23.390296467512453,76.04528893872704
-11.82066430104368,rice,20240308,,,23.39659850024453,76.03258599683251
-9.870240054504517,rice,20240308,,,23.405105768708825,76.05112542554345
-17.94022107957342,rice,20240308,,,23.402585153560807,76.07309808179345
-15.750026418449114,rice,20240308,,,23.41046191652838,76.06211175366845
-10.085188818980704,rice,20240308,,,23.39880414085312,76.06348504468407
-10.981174194183062,rice,20240308,,,23.396283405729974,76.05833520337548
-9.925609898164536,rice,20240308,,,23.38556974619292,76.05490197583642
-14.601015652567018,rice,20240308,,,23.39533811768794,76.07103814527001
-8.563481598551206,rice,20240308,,,23.389666247747265,76.07584466382471
-16.705235821351515,rice,20240308,,,23.390926684279297,76.06794824048485
-13.47202597792693,rice,20240308,,,23.381788247721442,76.06314172193017
-20.85201937421004,water,20240320,,,23.455133268995898,75.44204089060945
-21.24722787001348,water,20240320,,,23.45922761656601,75.44787737742585
-25.844401014538427,water,20240320,,,23.45639308177028,75.44856402293367
-15.390635695176943,water,20240320,,,23.45607812970348,75.45337054148835
-24.310594655553203,water,20240320,,,23.455448223316278,75.4447874726407
-27.370749217944457,water,20240320,,,23.454503358101576,75.44959399119539
-32.07290922761161,water,20240320,,,23.493867011896118,75.69163653269929
-31.555102954527804,water,20240320,,,23.49071835186805,75.68854662791414
-20.54865797949126,water,20240320,,,23.490403481728816,75.69060656443757
-23.95769633864556,water,20240320,,,23.48914399365152,75.69129320994539
-5.784493705104323,water,20240320,,,23.48851424510075,75.69094988719148
-8.762485527903777,water,20240320,,,23.453873444202593,75.68305346385164
-25.47072422453646,water,20240320,,,23.45607812970348,75.68339678660554
-12.055116912818368,water,20240320,,,23.453243527299016,75.68339678660554
-9.735467533319191,water,20240320,,,23.383994134944814,75.75518121167626
-12.469082406524397,water,20240320,,,23.386830221700944,75.76616753980126
-11.62802175585779,water,20240320,,,23.386515103948167,75.76067437573876
-13.486095955242005,rice,20240320,,,23.386515103948163,75.8499382917544
-9.286979321247262,rice,20240320,,,23.383048759202662,75.85714806958642
-12.15871991521553,rice,20240320,,,23.38746045495797,75.84753503247704
-7.398249471025907,rice,20240320,,,23.381788247721442,75.84822167798485
-10.900884040013603,rice,20240320,,,23.38462438169242,75.85165490552392
-1.902228302568523,rice,20240320,,,23.38367901044685,75.86264123364892
-11.676736838010441,rice,20240320,,,23.38367901044685,75.85440148755517
-15.767232400729272,rice,20240320,,,23.393447521361814,75.86058129712548
-12.983430711681372,rice,20240320,,,23.394392822898475,75.8564614240786
-11.20709122300501,rice,20240320,,,23.394077723135936,75.85955132886376
-18.48559927126889,rice,20240320,,,23.39596831046568,75.85268487378563
-12.834700380206636,rice,20240320,,,23.392502213078146,75.85714806958642
-11.184501900468335,rice,20240320,,,23.392502213078146,75.8671044294497
9.133294920484285,rice,20240320,,,23.38399413494481,75.86264123364892
-10.456319445052078,rice,20240320,,,23.401009744721602,76.01095666333642
-12.244091337271934,rice,20240320,,,23.40132482798917,76.04116906568017
-12.492971353222412,rice,20240320,,,23.382418504960846,76.02949609204735
-8.732900346688629,rice,20240320,,,23.38430925869332,75.96357812329735
-10.4314593282544,rice,20240320,,,23.3877755704622,76.01988305493798
-12.70807092874129,rice,20240320,,,23.40227007329273,75.99482049390282
-8.767196326950966,rice,20240320,,,23.363824656555302,75.99859704419579
-10.59309141941821,rice,20240320,,,23.374855220265367,76.00649346753563
-8.932375821420116,rice,20240320,,,23.382733632456468,75.98726739331688
-9.841870900038504,rice,20240320,,,23.389666247747265,76.08614434644188
-11.944544725734826,rice,20240320,,,23.412037212869425,76.09575738355126
-14.326391096842478,rice,20240320,,,23.4038454671342,76.07550134107079
-14.774991050280779,rice,20240320,,,23.415187749291274,76.07206811353173
-10.593751712256532,rice,20240320,,,23.41298238167262,76.05455865308251
-12.619203861299503,rice,20240320,,,23.39596831046568,76.05318536206688
-5.642172717412482,rice,20240320,,,23.402585153560803,76.05902184888329
-10.86263721532412,rice,20240320,,,23.37485522026537,76.08339776441063
-14.389255342541443,rice,20240320,,,23.365085338848264,76.06108178540673
